"id","area","descripcion"
"1","BD",NULL
"2","BACKUP",NULL
"3","COMUNICACIONES",NULL
"4","UNIX",NULL
"5","UNIX - ALTAMIRA",NULL
"6","UNIX - BD",NULL
"7","WINDOWS",NULL
"8","N/A",NULL
"id","bus","descripcion"
"1","BUS DE PAGOS Y RECARGAS1 ",NULL
"2","BUS DE PAGOS Y RECARGAS2 ",NULL
"3","BUS EXTERNO",NULL
"4","BUS INTERNO",NULL
"5","N/A",NULL
"6","TV DIGITAL",NULL
"id","id_servicio","canal_aplicativo","descripcion"
"1","1","ALTAMIRA - PREPAGO",NULL
"2","1","POSTPAGO - ICS",NULL
"3","1","POSTPAGO- FACTEL",NULL
"4","1","POSTPAGO FIDELIZAME  - MCRAS1",NULL
"5","2","APP",NULL
"6","2","BANCOS Y GRE",NULL
"7","2","MM",NULL
"8","3","INTERMEDIATE",NULL
"9","4","FACTURACION POSTPAGO DE VOZ - DATOS - SMS",NULL
"10","5","APP CAPTURE",NULL
"11","5","APROVISIONAMIENTO ACTIVACION / DESACTIVACION (VOZ - DATOS - SMS - TV)",NULL
"12","5","CVSC",NULL
"13","5","GESTOR DOCUMENTAL",NULL
"14","6","ACTIVACION",NULL
"15","7","DNS",NULL
"16","7","DNS - COLGATE",NULL
"17","7","M-CONTENIDO",NULL
"18","7","PORTAL SENIAT",NULL
"19","7","REMEDI TI",NULL
"20","7","REMEDY",NULL
"21","7","REMEDY EMPRESA",NULL
"22","8","ALTAMIRA - PREPAGO",NULL
"23","8","POSTPAGO - ICS",NULL
"24","8","POSTPAGO- FACTEL",NULL
"25","8","POSTPAGO FIDELIZAME  - MCRAS1",NULL
"id","capa_tuxedo","descripcion"
"1","BATCHRAT",NULL
"2","BBS_GW",NULL
"3","CVSC_GW",NULL
"4","CVSCBDC",NULL
"5","CVSCPSP",NULL
"6","CVSCWSP",NULL
"7","DATOSRAT",NULL
"8","FASTWAY",NULL
"9","FNCDMA",NULL
"10","FNDATOS ",NULL
"11","FNGSM",NULL
"12","GPSPAA",NULL
"13","GTUXBILL",NULL
"14","IME",NULL
"15","KANNEL",NULL
"16","N/A",NULL
"17","PREBDAT",NULL
"18","PREBRAT",NULL
"19","PSPOL",NULL
"20","SMSRAT",NULL
"21","TRANF_BE ",NULL
"22","TRANFSAL ",NULL
"23","TUXBBS",NULL
"24","VOZRATING",NULL
"nivel_criticidad","servicio_asociado","canal_aplicativo","area","servidor","ip","hostname","sistema_operativo","vs_so","bbdd","dbms","vs_bd","bus","capa_tuxedo","weblogic","f5_comunicaciones","ip_f5","port_f5","pools_vs","otro_servicio_asociado","ubicacion","rack","fila","observacion_general","id"
"1977","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-2  (AA2)","N/A","DISCOS EVA","N/A","N/A","N/A","CANAIMA - A","AO30","2","9J14FLY1V7LS","N/A 192.168.59.XX","PRODUCCION","NO VISIBLE","STORAGE","HP","STORAGE WORKS - EXPANSI","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1978","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","N/A","N/A","SAMON_MT_701 (SLOT 3/4)","N/A","N/A","N/A","COLGATE - CINTOTECA","RD01","0","800306-00-01 1030G-80771","10.161.100.201","PRODUCCION","AF00533018","SWITCH","EXTREME NETWORKS","SUMMIT X450E-24P","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1979","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA4","N/A","EVA_FRAUD_VIEW (BANDEJA DE DISCOS)","N/A","N/A","N/A","MARACAY","AN04","4","SGA93600S3","N/A","PRODUCCION","NO VISIBLE","CAJA DE DISCOS","HP","STORAGE WORKS","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1980","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","N/A","N/A","SAMON_MT_701 (SLOT 4/4)","N/A","N/A","N/A","COLGATE - CINTOTECA","RD01","0","800306-00-01 1031G-81332","10.161.100.201","PRODUCCION","AF00533016","SWITCH","EXTREME NETWORKS","SUMMIT X450E-24P","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1981","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA4","N/A","EVA_FRAUD_VIEW (BANDEJA DE DISCOS)","N/A","N/A","N/A","MARACAY","AN04","4","SGA93600SC","N/A","PRODUCCION","NO VISIBLE","CAJA DE DISCOS","HP","STORAGE WORKS","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1982","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA1","N/A","DC1","N/A","N/A","N/A","MARACAY","AT04","4","USB049K00L","10.164.12.46 - ADMINISTRACION","PRODUCCION","NO VISIBLE","SWITCH","HP","STORAGE WORKS DC04 SAN DIRECTOR SWITCH","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1983","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","INVESTIGACION","N/A","SAPCA_MT_721 (1/2)","N/A","N/A","N/A","MTSO CANAIMA 1","6","7","800153-00-08 0911G-80570 / 000496516631","10.161.100.204","INVESTIGACION","NO VISIBLE","SWITCH","EXTREME ","SUMMIT X450E-24P","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1984","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","INVESTIGACION","N/A","SAPCA_MT_721 (2/2)","N/A","N/A","N/A","MTSO CANAIMA 1","6","7","800306-00-01 1031G-81329","10.161.100.204","INVESTIGACION","NO VISIBLE","SWITCH","EXTREME ","SUMMIT X450E-24P","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1985","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-2  (AA2)","N/A","SAPCA_CC_701 (1/2)","N/A","N/A","N/A","CANAIMA - A","AL30","3","0911G-80569","10.161.100.202","PRODUCCION","AF00016895","SWITCH","EXTREME ","SUMMIT X450E-24P","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1986","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA1","N/A","DC2","N/A","N/A","N/A","MARACAY","AT04","4","USB049K00N","10.164.12.47 - ADMINISTRACION","PRODUCCION","NO VISIBLE","SWITCH","HP","STORAGE WORKS DC04 SAN DIRECTOR SWITCH","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1987","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-2  (AA2)","N/A","SAPCA_CC_701 (2/2)","N/A","N/A","N/A","CANAIMA - A","AL30","3","0911G-80574","10.161.100.202","PRODUCCION","AF00016897","SWITCH","EXTREME ","SUMMIT X450E-24P","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1988","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-8  (AA1)  B","N/A","SAPCA_CC_711 (2/2)","N/A","N/A","N/A","CANAIMA - B","I16","0","0911G-80553","10.161.100.203","PRODUCCION","AF00016893","SWITCH","EXTREME ","SUMMIT X450E-24P","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1989","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-10  (AA4)  B","N/A","EVA  /  CONTROLADORA C2","N/A","N/A","N/A","CANAIMA - B","I4","4","NO SE OBSERVA","10.161.9.13","PRODUCCION","NO VISIBLE","STORAGE","HP","STORAGE WORKS HSV210-A","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1990","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-8  (AA1)  B","N/A","SAPCA_CC_711 (1/2)","N/A","N/A","N/A","CANAIMA - B","I16","0","0911G-80562","10.161.100.203","PRODUCCION","AF00016890","SWITCH","EXTREME ","SUMMIT X450E-24P","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1991","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-6  (AA6)","N/A","SPCA_CC_702","N/A","N/A","N/A","CANAIMA - A","AL38","3","NO SE PUEDE OBSERVAR","N/A","PRODUCCION","NO VISIBLE","SWITCH","EXTREME ","SUMMIT X450E-24P","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1992","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","INVESTIGACION","N/A","SDPCA_MT_721 (1/2)","N/A","N/A","N/A","MTSO CANAIMA 1","6","7","800247-00-07 0924G-00248","10.161.100.200","INVESTIGACION","NO VISIBLE","SWITCH","EXTREME ","SUMMIT X650-24X(SS)","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1993","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-10  (AA4)  B","N/A","EVA  /  CONTROLADORA C1","N/A","N/A","N/A","CANAIMA - B","I4","4","NO SE OBSERVA","172.21.9.107","PRODUCCION","NO VISIBLE","STORAGE","HP","STORAGE WORKS HSV210-A","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1994","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","INVESTIGACION","N/A","SDPCA_MT_721 (2/2)","N/A","N/A","N/A","MTSO CANAIMA 1","6","7","800247-00-07 0924G-00249","10.161.100.200","INVESTIGACION","NO VISIBLE","SWITCH","EXTREME ","SUMMIT X650-24X(SS)","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1995","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-9  (AA3)  B","N/A","N/A ( MONITOR )","N/A","N/A","N/A","CANAIMA - B","W7","3","NO VISIBLE","N/A","INVESTIGACION","NO VISIBLE","CONSOLA-MONITOR","SUN","SUN","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1996","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA1","N/A","EVA_MONEY_MAP","N/A","N/A","N/A","MARACAY","AZ07","7","SGA83500J2","10.164.3.11","PRODUCCION","SGA04704VW","STORAGE","HP","STORAGE WORKS HSV300","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1997","MUY BAJO","EMPRESARIAL","INVESTIGACION","USSD Aplicaci","UMA-8  (AA1)  B","N/A","SUN FIRE 6800  /  N/A  ARREGLO DE DISCOS","N/A","N/A","N/A","CANAIMA - B","J13","1","226C60E6","N/A","INVESTIGACION","NO VISIBLE","STORAGE","SUN","STORAGE D240","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1998","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-8  (AA1)  B","N/A","CARBESDP1","N/A","NS","NO ADMIN","CANAIMA - B","K10","2","XG043990289","10.10.20.20","DESINCORPORAR","NO VISIBLE","SERVIDOR","SUN","SUN FIRE V40Z","INVESTIGACION","N/A","N/A","N/A","LINUX","N/A","N/A","N/A","N/A"
"1999","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA2","N/A","SUNSTORAGE","N/A","N/A","N/A","MARACAY","AZ18","18","SX12500567","N/A","PRODUCCION","AF00670582","STORAGE","SUN","SUN STORAGE 2500-M2","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2000","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA4","N/A","FRAUD VIEW","N/A","N/A","N/A","MARACAY","AL04","4","USE0402DC5","10.164.3.11","PRODUCCION","NO VISIBLE","STORAGE","HP","STORAGE WORKS HSV450","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2001","MUY BAJO","EMPRESARIAL","INVESTIGACION","USSD Aplicaci","UMA-8  (AA1)  B","N/A","SUN FIRE 6800  /  N/A  ARREGLO DE DISCOS","N/A","N/A","N/A","CANAIMA - B","J13","1","226C6279","N/A","INVESTIGACION","NO VISIBLE","STORAGE","SUN","STORAGE D240","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2002","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-1  (AA1)","N/A","CCRBACKUPSL500","N/A","N/A","N/A","CANAIMA - CINTOTECA","AO7","0","BAS500GU002575","N/A","INVESTIGACION","NO VISIBLE","ROBOTICA","SUN","SUN STORAGETEK SL500","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2003","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA4","N/A","DRAGON MARACAY (2/2)","N/A","N/A","N/A","MARACAY","AN04","4","USE9401DAL  (2/2)","10.164.6.136","PRODUCCION","AF00877781","STORAGE","HP","STORAGE WORKS HSV450","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2004","MUY BAJO","EMPRESARIAL","INVESTIGACION","REDES","UMA-AA1","N/A","DAT 72","N/A","N/A","N/A","MARACAY","AT07","7","SIN SERIAL","N/A","INVESTIGACION","SIN SERIAL","UNIDAD TAPE","SUN","SUNDAT72","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2005","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA1","N/A","N/A CAJA DE DISCOS","N/A","N/A","N/A","MARACAY","AQ07","7","0934QAKB77","N/A","PRODUCCION","AF00382045","STORAGE","SUN","STORAGE J4400","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2006","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA4","N/A","DRAGON MARACAY (1/2)","N/A","N/A","N/A","MARACAY","AN04","4","USE9401DAL  (1/2)","N/A","PRODUCCION","AF00277780","STORAGE","HP","STORAGE WORKS HSV450","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2007","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA1","N/A","N/A CAJA DE DISCOS","N/A","N/A","N/A","MARACAY","AQ07","7","10490AK004","N/A","PRODUCCION","AF00457018","STORAGE","SUN","STORAGE J4400","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2008","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA3","N/A","ICOM DS LIEBERT AAP","N/A","N/A","N/A","MARACAY","AR11","11","SIN SERIAL","N/A","PRODUCCION","SIN SERIAL","SWITCH","SLANPRO","SW FAST ETHERNET 10/100MBP AUTOSENSING ","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2009","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA4","N/A","MPX1 (SIN ETIQUETA)","N/A","N/A","N/A","MARACAY","AL04","4","USB020E0XP","N/A","PRODUCCION","NO VISIBLE","STORAGE","HP","STORAGE WORKS MPX110","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2010","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-8  (AA1)  B","N/A","TCO055-STORAGE-WORK","N/A","NS","NO ADMIN","CANAIMA - B","G10","2","SGF03440003","10.161.2.170","DESARROLLO","NO VISIBLE","STORAGE","HP","TAPE ARRAY 5300","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA4","N/A","MPX2 (SIN ETIQUETA)","N/A","N/A","N/A","MARACAY","AL04","4","USB033E0XE ","N/A","PRODUCCION","NO VISIBLE","STORAGE","HP","STORAGE WORKS MPX110","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2012","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-10  (AA4)  B","N/A","INVESTIGACION","N/A","N/A","N/A","CANAIMA - B","G7","3","256947R208","10.161.2.48","PRODUCCION","AF00389756","STORAGE","HP","STORAGE MSA2000","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2013","MUY BAJO","EMPRESARIAL","INVESTIGACION","( SCL )  ROAMING / DATABASE-1800 /  BINARIOS-2100 / RESPALDO","UMA-8  (AA1)  B","N/A","TCO068-STORAGE-WORK (ROAMING)","N/A","NS","NO ADMIN","CANAIMA - B","G10","2","SGF0638336","10.161.2.178","DESARROLLO","NO VISIBLE","STORAGE","HP","TAPE ARRAY 5300","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2014","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA3","N/A","TD01","N/A","N/A","N/A","MARACAY","AX14","14","DEC215064F","N/A","PRODUCCION","AF00549958","STORAGE","HP","STORAGE WORKS MSL4048","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2015","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-1  (AA1)","N/A","QUALSTAR MOVISTAR","N/A","N/A","N/A","CANAIMA - CINTOTECA","AS3","0","2603069","N/A","PRODUCCION","TE00561895","ROBOTICA","QUALSTAR","TLS 88132","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2016","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA4","N/A","NODO2","N/A","N/A","N/A","MARACAY","AK07","7","2M224100NH","10.164.14.131","PRODUCCION","NO VISIBLE","STORAGE","HP","STORAGE ONE BACKUP SYSTEM","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2017","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-2  (AA2)","N/A","SW 8","N/A","N/A","N/A","CANAIMA - A","AO30","2","NO SE OBSERVA","10.161.222.102","PRODUCCION","NO VISIBLE","SWITCH","COMPAQ","STORAGE WORKS SAN SWITCH","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-2  (AA2)","N/A","SW 10","N/A","N/A","N/A","CANAIMA - A","AO30","2","NO SE OBSERVA","N/A","PRODUCCION","NO VISIBLE","SWITCH","COMPAQ","STORAGE WORKS SAN SWITCH","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2019","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA4","N/A","NODO1","N/A","N/A","N/A","MARACAY","AK07","7","2M224100PC","10.164.14.131","PRODUCCION","NO VISIBLE","STORAGE","HP","STORAGE ONE BACKUP SYSTEM","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2020","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-3  (AA3)","N/A","GK2DEV","N/A","N/A","N/A","CANAIMA - A","AS61","1","0413AD1AB5","N/A","INVESTIGACION","NO VISIBLE","UNIDAD TAPE","SUN","UNIDAD DDS","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2021","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-2  (AA2)","N/A","SW 9","N/A","N/A","N/A","CANAIMA - A","AO30","2","NO SE OBSERVA","N/A","PRODUCCION","NO VISIBLE","SWITCH","COMPAQ","STORAGE WORKS SAN SWITCH","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2022","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA4","N/A","NODO4","N/A","N/A","N/A","MARACAY","AK07","7","2M224100UH","10.164.14.131","PRODUCCION","NO VISIBLE","STORAGE","HP","STORAGE ONE BACKUP SYSTEM","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2023","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-2  (AA2)","N/A","SW 7","N/A","N/A","N/A","CANAIMA - A","AO30","2","NO SE OBSERVA","N/A 10.161.10.106","PRODUCCION","NO VISIBLE","SWITCH","COMPAQ","STORAGE WORKS SAN SWITCH","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2024","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA4","N/A","NODO3","N/A","N/A","N/A","MARACAY","AK07","7","2M224101NS","10.164.14.131","PRODUCCION","NO VISIBLE","STORAGE","HP","STORAGE ONE BACKUP SYSTEM","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2025","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA4","N/A","TMUNDOD10 (TMD010)","N/A","N/A","N/A","MARACAY","AI07","7","NO VISIBLE","N/A","APAGADO (CUARENTENA)","NO VISIBLE","STORAGE","SUN","STORAGETEK  2500","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2026","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-1  (AA1)","N/A","STORAGETEK","N/A","N/A","N/A","CANAIMA - CINTOTECA","AO7","0","0843DHG00D","N/A","PRODUCCION","NO VISIBLE","STORAGE","SUN","STORAGETEK 6100","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2027","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA4","N/A","N/A  [ USE250P7E6  (D2D) ] CAJA DE DISCOS","N/A","N/A","N/A","MARACAY","AK07","7","USE250P7E6","N/A","PRODUCCION","NO VISIBLE","CAJA DE DISCOS","HP","STORAGE ONE BACKUP SYSTEM","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2028","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-1  (AA1)","N/A","STORAGETEK","N/A","N/A","N/A","CANAIMA - CINTOTECA","AO7","0","0843DHG006","N/A","PRODUCCION","NO VISIBLE","STORAGE","SUN","STORAGETEK 6140","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2029","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA4","N/A","N/A  [ USE338ECKR  (D2D) ] CAJA DE DISCOS","N/A","N/A","N/A","MARACAY","AK07","7","USE338ECKR","N/A","PRODUCCION","NO VISIBLE","CAJA DE DISCOS","HP","STORAGE ONE BACKUP SYSTEM","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2030","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA2","N/A","TST-05","N/A","N/A","N/A","MARACAY","AZ18","18","341A583DE500000000043B08","N/A","PRODUCCION","AF00670588","STORAGE","SUN","STORAGETEK SL150","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2031","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-2  (AA2)","N/A","DISCOS EVA","N/A","N/A","N/A","CANAIMA - A","AO28","2","9J14DFD1J95A","N/A  192.168.59.212","PRODUCCION","NO VISIBLE","STORAGE","COMPAQ","STORAGEWORKS","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2032","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA4","N/A","N/A  [ USE338ECKS   (D2D) ] CAJA DE DISCOS","N/A","N/A","N/A","MARACAY","AK07","7","USE338ECKS","N/A","PRODUCCION","NO VISIBLE","CAJA DE DISCOS","HP","STORAGE ONE BACKUP SYSTEM","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2033","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-8  (AA1)  B","N/A","UNIDAD-TAPE","N/A","N/A","N/A","CANAIMA - B","C13","1","0414AD1192","N/A","INVESTIGACION","NO VISIBLE","UNIDAD TAPE","SUN","UNIDAD DDS","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2034","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA4","N/A","N/A  [ USE338ECKW (D2D) ] CAJA DE DSICOS","N/A","N/A","N/A","MARACAY","AK07","7","USE338ECKW","N/A","PRODUCCION","NO VISIBLE","CAJA DE DISCOS","HP","STORAGE ONE BACKUP SYSTEM","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2035","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","N/A","N/A","SDPCA_MT_721 (2/2)","N/A","N/A","N/A","MTSO CANAIMA 1","N/A","N/A","450238-00-05 0924G-00042","INVESTIGACION","INVESTIGACION","NO VISIBLE","SWITCH","EXTREME ","VIM1-SS","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2036","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","N/A","N/A","SDPCA_MT_721 (1/2)","N/A","N/A","N/A","MTSO CANAIMA 1","N/A","N/A","450238-00-05 0924G-00074","INVESTIGACION","INVESTIGACION","NO VISIBLE","SWITCH","EXTREME ","VIM1-SS","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2037","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA4","N/A","N/A  [ USE338ECKY  (D2D) ] CAJA DE DISCOS","N/A","N/A","N/A","MARACAY","AK07","7","USE338ECKY","N/A","PRODUCCION","NO VISIBLE","CAJA DE DISCOS","HP","STORAGE ONE BACKUP SYSTEM","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2038","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA5","N/A","VNX5500","N/A","N/A","N/A","MARACAY","AG18","18","CKM0120800574","N/A","APAGADO (REPUESTO)","AF00581016","STORAGE","EMC2","VNX5500","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2039","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA1","N/A","SWD77","N/A","N/A","N/A","MARACAY","AZ07","7","USB842XZCZ","10.164.6.80","PRODUCCION","AF00018169","SWITCH","HP","STORAGE W. SWITCH.S. W. 4/16 SAN SWITCH","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2040","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","INVESTIGACION","N/A","INVESTIGACION","N/A","N/A","N/A","MTSO CANAIMA 1","6","7","FDO1439X02V","INVESTIGACION","INVESTIGACION","NO VISIBLE","SWITCH","CISCO","WS-3750-24-PS","INVESTIGACION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
